ppm,C1211,C1212,C1213,C1214,C1215,C1231,C1232,C1233,C1234,C1235
1.87402,9.98E-05,0.000140947,9.55E-05,0.000115413,0.000118226,0.000125417,0.000161502,0.000146366,0.00013631,0.000128366
1.87277,9.98E-05,0.000140425,9.38E-05,0.000114472,0.000116936,0.00012462,0.000161262,0.000146394,0.000137032,0.000126469
1.87152,9.98E-05,0.000139636,9.28E-05,0.000113082,0.000116416,0.000123744,0.000161461,0.000146101,0.000137395,0.000123005
1.87027,9.92E-05,0.000138633,9.24E-05,0.000111487,0.000116475,0.000122579,0.000161453,0.000145407,0.000137146,0.000118759
1.86901,9.78E-05,0.000137572,9.25E-05,0.000110024,0.00011687,0.000121218,0.000160972,0.000144434,0.000136401,0.000115028
1.86776,9.60E-05,0.000136686,9.30E-05,0.000108858,0.000117389,0.000119976,0.000160236,0.000143364,0.000135326,0.000113153
1.86651,9.41E-05,0.000136196,9.38E-05,0.000107925,0.000117882,0.000119206,0.000159729,0.000142401,0.000134002,0.000113917
1.86526,9.26E-05,0.000136137,9.50E-05,0.000107063,0.000118356,0.000119104,0.00015975,0.000141752,0.000132541,0.000117126
1.86401,9.19E-05,0.000136226,9.63E-05,0.000106197,0.000118998,0.000119637,0.000160129,0.000141552,0.000131195,0.000121673
1.86276,9.18E-05,0.000135982,9.72E-05,0.000105389,0.000119991,0.000120559,0.000160351,0.000141763,0.000130269,0.000126034
1.8615,9.20E-05,0.000135083,9.73E-05,0.000104753,0.000121299,0.000121493,0.000159982,0.000142165,0.000129913,0.000128827
1.86025,9.18E-05,0.000133714,9.64E-05,0.000104327,0.000122638,0.000122061,0.000159,0.000142435,0.000130016,0.000129259
1.859,9.07E-05,0.000132443,9.48E-05,0.000104032,0.000123678,0.000122054,0.00015778,0.000142266,0.000130393,0.000127384
1.85775,8.90E-05,0.000131743,9.32E-05,0.00010378,0.000124219,0.00012159,0.000156802,0.000141518,0.000131052,0.000124063
1.8565,8.71E-05,0.0001317,9.21E-05,0.000103595,0.000124245,0.000121086,0.000156317,0.00014034,0.00013217,0.00012057
1.85525,8.59E-05,0.000132207,9.21E-05,0.000103589,0.000123883,0.000120976,0.000156202,0.000139136,0.000133792,0.000118107
1.85399,8.57E-05,0.00013322,9.32E-05,0.000103774,0.000123337,0.000121378,0.000156122,0.000138336,0.000135631,0.000117456
1.85274,8.64E-05,0.00013463,9.50E-05,0.000103968,0.000122816,0.000122038,0.000155846,0.000138148,0.000137176,0.000118783
1.85149,8.75E-05,0.000135988,9.69E-05,0.000103926,0.000122471,0.000122612,0.000155406,0.000138525,0.000137973,0.000121597
1.85024,8.85E-05,0.000136598,9.82E-05,0.000103576,0.000122355,0.000122965,0.000154981,0.000139295,0.000137881,0.000124993
1.84899,8.92E-05,0.000136033,9.88E-05,0.00010306,0.000122409,0.000123183,0.000154667,0.000140266,0.000137185,0.000128113
1.84774,8.95E-05,0.00013451,9.87E-05,0.00010257,0.000122507,0.000123373,0.000154376,0.000141253,0.000136403,0.000130417
1.84648,8.97E-05,0.000132756,9.83E-05,0.000102175,0.000122581,0.00012353,0.00015386,0.000142086,0.000135901,0.000131659
1.84523,8.99E-05,0.000131537,9.79E-05,0.000101836,0.000122744,0.000123611,0.000152873,0.000142655,0.00013567,0.000131829
1.84398,8.97E-05,0.000131296,9.76E-05,0.000101515,0.000123231,0.000123649,0.000151346,0.000142947,0.000135515,0.000131193
1.84273,8.90E-05,0.000132028,9.72E-05,0.000101224,0.000124147,0.000123749,0.000149487,0.000143045,0.000135409,0.000130263
1.84148,8.78E-05,0.000133319,9.66E-05,0.000100968,0.000125276,0.000123996,0.000147669,0.000143088,0.00013564,0.000129539
1.84023,8.63E-05,0.000134587,9.57E-05,0.000100726,0.000126213,0.000124366,0.000146198,0.000143187,0.000136578,0.000129191
1.83897,8.51E-05,0.000135432,9.47E-05,0.00010049,0.000126678,0.000124678,0.000145155,0.000143309,0.000138235,0.00012896
1.83772,8.46E-05,0.000135783,9.37E-05,0.00010029,0.000126669,0.000124648,0.000144417,0.000143249,0.000140012,0.000128449
1.83647,8.46E-05,0.000135664,9.26E-05,0.000100122,0.000126327,0.000124078,0.000143795,0.000142803,0.000140957,0.00012755
1.83522,8.51E-05,0.000134914,9.14E-05,9.99E-05,0.000125765,0.000123047,0.000143208,0.000142023,0.000140366,0.000126613
1.83397,8.59E-05,0.000133275,9.02E-05,9.94E-05,0.000125064,0.000121879,0.00014276,0.000141288,0.000138251,0.000126169
1.83272,8.67E-05,0.000130773,8.93E-05,9.87E-05,0.000124332,0.000120883,0.00014261,0.000141086,0.000135377,0.000126495
1.83146,8.74E-05,0.000127919,8.92E-05,9.79E-05,0.000123618,0.000120117,0.000142706,0.000141672,0.000132914,0.000127315
1.83021,8.77E-05,0.000125486,8.96E-05,9.73E-05,0.000122796,0.000119398,0.000142667,0.000142859,0.000131826,0.000127791
1.82896,8.74E-05,0.000124021,8.98E-05,9.68E-05,0.000121603,0.000118511,0.000141998,0.000144094,0.000132331,0.000126858
1.82771,8.68E-05,0.0001235,8.97E-05,9.64E-05,0.000119826,0.000117373,0.000140491,0.000144779,0.000133814,0.000123861
1.82646,8.58E-05,0.000123413,8.92E-05,9.59E-05,0.000117432,0.00011608,0.000138471,0.000144623,0.000135272,0.000119096
1.82521,8.45E-05,0.00012312,8.89E-05,9.53E-05,0.000114555,0.000114859,0.000136611,0.000143783,0.000135884,0.000113746
1.82395,8.30E-05,0.000122241,8.89E-05,9.50E-05,0.000111475,0.00011397,0.000135486,0.000142698,0.000135301,0.000109209
1.8227,8.12E-05,0.000120791,8.92E-05,9.54E-05,0.00010861,0.000113581,0.000135239,0.000141762,0.00013365,0.000106388
1.82145,7.94E-05,0.000119056,8.92E-05,9.65E-05,0.000106398,0.000113699,0.000135603,0.000141097,0.000131412,0.000105396
1.8202,7.82E-05,0.00011732,8.89E-05,9.81E-05,0.000105069,0.000114194,0.000136234,0.000140553,0.000129192,0.000105675
1.81895,7.75E-05,0.000115716,8.82E-05,9.95E-05,0.000104545,0.000114834,0.000137035,0.000139908,0.000127422,0.000106365
1.8177,7.73E-05,0.000114351,8.74E-05,0.000100479,0.000104619,0.000115352,0.000138171,0.000139091,0.000126141,0.000106789
1.81644,7.76E-05,0.000113499,8.69E-05,0.000100766,0.000105188,0.000115538,0.000139817,0.00013824,0.000125053,0.000106839
1.81519,7.82E-05,0.00011353,8.69E-05,0.000100557,0.000106217,0.000115319,0.000141892,0.00013755,0.000123788,0.000106944
1.81394,7.90E-05,0.000114593,8.74E-05,0.000100107,0.000107546,0.000114767,0.000144028,0.000137092,0.000122157,0.000107608
1.81269,7.98E-05,0.00011644,8.84E-05,9.96E-05,0.000108902,0.000114047,0.000145739,0.000136796,0.000120203,0.000108878
1.81144,8.05E-05,0.000118606,8.94E-05,9.91E-05,0.00011011,0.000113368,0.000146621,0.000136576,0.000118128,0.000110228
1.81019,8.12E-05,0.000120747,9.00E-05,9.87E-05,0.000111173,0.000112938,0.000146494,0.000136468,0.000116281,0.000110959
1.80893,8.22E-05,0.000122783,9.00E-05,9.84E-05,0.000112154,0.000112936,0.000145537,0.000136626,0.000115194,0.000110749
1.80768,8.35E-05,0.000124727,8.98E-05,9.84E-05,0.000113085,0.000113457,0.000144282,0.000137234,0.000115466,0.000109847
1.80643,8.48E-05,0.000126414,8.97E-05,9.87E-05,0.00011405,0.000114446,0.000143282,0.00013841,0.000117431,0.000108817
1.80518,8.59E-05,0.000127472,9.00E-05,9.92E-05,0.000115258,0.000115673,0.000142709,0.00014012,0.000120854,0.00010817
1.80393,8.67E-05,0.000127631,9.07E-05,9.97E-05,0.000116949,0.000116802,0.000142294,0.000142136,0.000124943,0.000108172
1.80268,8.73E-05,0.000127071,9.13E-05,9.99E-05,0.00011922,0.000117543,0.000141728,0.000144107,0.000128734,0.000108829
1.80142,8.79E-05,0.000126443,9.17E-05,9.98E-05,0.000122004,0.000117803,0.000141115,0.000145752,0.000131525,0.000109985
1.80017,8.83E-05,0.000126495,9.17E-05,9.97E-05,0.000125229,0.000117731,0.000141012,0.00014702,0.000133116,0.000111461
1.79892,8.82E-05,0.000127668,9.16E-05,9.99E-05,0.000128933,0.000117646,0.000142005,0.000148081,0.000133826,0.000113137
1.79767,8.77E-05,0.000129909,9.19E-05,0.000100833,0.000133232,0.000117893,0.000144216,0.000149178,0.000134348,0.000114944
1.79642,8.72E-05,0.000132789,9.31E-05,0.000102508,0.000138274,0.000118745,0.000147263,0.000150527,0.000135512,0.000116932
1.79517,8.74E-05,0.000135907,9.55E-05,0.000105052,0.000144349,0.000120411,0.000150714,0.000152396,0.000138158,0.00011957
1.79391,8.91E-05,0.00013949,9.93E-05,0.000108871,0.000152056,0.000123123,0.000154649,0.000155322,0.000143375,0.000124153
1.79266,9.31E-05,0.000144801,0.000104791,0.000114724,0.000162253,0.000127163,0.000159861,0.000160246,0.000152829,0.000132897
1.79141,0.000100579,0.000154077,0.000113057,0.000123414,0.000175577,0.000132751,0.000167556,0.000168242,0.000168385,0.000148185
1.79016,0.000112968,0.000169715,0.00012578,0.000135095,0.000191667,0.000139869,0.000178666,0.000179636,0.000190592,0.000170765
1.78891,0.000130839,0.000192563,0.000143843,0.000148553,0.000208657,0.000148146,0.000193106,0.000193035,0.000216928,0.000197763
1.78765,0.00015242,0.00021993,0.00016548,0.000161313,0.000223769,0.000156881,0.00020944,0.000205493,0.000241899,0.000222711
1.7864,0.000173022,0.000245604,0.000185948,0.000171143,0.00023523,0.000165166,0.000225357,0.000214476,0.000260347,0.00023931
1.78515,0.000187663,0.000263776,0.000200472,0.000178092,0.000244122,0.000172226,0.000238947,0.000220263,0.000272004,0.0002469
1.7839,0.000195603,0.000274497,0.000208771,0.00018506,0.000254192,0.000178035,0.000250162,0.000226277,0.000282819,0.000252277
1.78265,0.000202169,0.000284835,0.000216509,0.000195969,0.000269422,0.000183779,0.000261332,0.000236615,0.000300872,0.000265183
1.7814,0.000215161,0.000303583,0.000231376,0.000212935,0.000291439,0.000191417,0.000275933,0.000253005,0.000330334,0.000291385
1.78014,0.000239021,0.000334548,0.000257309,0.000234836,0.000318745,0.000202374,0.000296159,0.00027389,0.00036886,0.000329478
1.77889,0.000272132,0.000374626,0.000292137,0.00025812,0.000347735,0.000216453,0.000321185,0.000295828,0.000409736,0.000372733
1.77764,0.000308601,0.000416722,0.000329594,0.000278749,0.000374318,0.000231891,0.000347576,0.000315372,0.000445706,0.000412802
1.77639,0.000341602,0.000453401,0.000362728,0.000293918,0.000395405,0.000246329,0.000371264,0.000330242,0.000471841,0.000442903
1.77514,0.000366009,0.000479377,0.000386476,0.000302942,0.00040995,0.00025784,0.000389381,0.000339847,0.000487009,0.000460241
1.77389,0.000380112,0.000493222,0.000399293,0.000307366,0.000419165,0.000265656,0.000401157,0.000345327,0.00049399,0.000466857
1.77263,0.000386034,0.00049782,0.000403398,0.000310432,0.000426125,0.000270525,0.000408141,0.000349207,0.000498312,0.0004687
1.77138,0.000388637,0.000499151,0.000403653,0.00031613,0.000434957,0.000274343,0.000413746,0.000354939,0.000506753,0.000474155
1.77013,0.000394229,0.000504927,0.000406411,0.000327724,0.000448991,0.000279066,0.00042176,0.000365759,0.000525287,0.000491819
1.76888,0.000409041,0.000522715,0.000418194,0.000345374,0.000467745,0.000285689,0.000434428,0.000382083,0.000554788,0.00052485
1.76763,0.000435226,0.000554437,0.000441595,0.000364189,0.000485377,0.000293852,0.000451116,0.000399149,0.000586471,0.000564259
1.76638,0.000465811,0.000590155,0.000469847,0.000375745,0.000493736,0.000301785,0.000467918,0.000408782,0.000604347,0.000590889
1.76512,0.000486122,0.000610995,0.000487912,0.000373697,0.000488564,0.00030656,0.00047867,0.000405658,0.00059681,0.000589471
1.76387,0.00048449,0.00060367,0.000483585,0.000358977,0.000472792,0.000305478,0.000478023,0.000392149,0.000567175,0.00056201
1.76262,0.000462569,0.00057267,0.000458556,0.000339149,0.000453608,0.000298221,0.000465426,0.000376243,0.000531174,0.000525567
1.76137,0.000433575,0.000535879,0.000426825,0.000322401,0.000437,0.000287612,0.000446311,0.000364814,0.000503969,0.000497189
1.76012,0.000410654,0.000508994,0.00040234,0.00031228,0.000425031,0.000277634,0.000428475,0.000359384,0.000490415,0.000482702
1.75887,0.000398268,0.000495912,0.000389725,0.000307283,0.00041663,0.000270575,0.000416684,0.000357259,0.000486025,0.000477785
1.75761,0.000393171,0.000491471,0.000385261,0.000303622,0.00040905,0.000266039,0.00041045,0.000354653,0.000483212,0.000474724
1.75636,0.000389558,0.000488187,0.000382522,0.000297545,0.000398851,0.000262098,0.000405879,0.000348399,0.000475311,0.000466507
1.75511,0.000381992,0.000479452,0.000375614,0.000286373,0.000383003,0.000256744,0.000398503,0.000336417,0.000457775,0.000448154
1.75386,0.000366282,0.000460441,0.00036012,0.000269184,0.000360383,0.000248643,0.00038504,0.000318303,0.000429141,0.000418013
1.75261,0.000340716,0.000429568,0.000334311,0.000247411,0.000332623,0.000237538,0.000364411,0.000295896,0.000391962,0.000378779
1.75136,0.000307323,0.000389732,0.000300366,0.000224617,0.0003038,0.000224459,0.000338442,0.000273042,0.000352471,0.000337106
1.7501,0.000271831,0.000347984,0.00026418,0.00020519,0.000278886,0.000211332,0.000311375,0.000254277,0.000318582,0.000301619
1.74885,0.000241933,0.000313305,0.000233492,0.000192296,0.00026131,0.000200082,0.000287968,0.000242625,0.000296235,0.000279098
1.7476,0.00022374,0.00029226,0.000214365,0.000185962,0.000250824,0.000191836,0.000271303,0.000237527,0.000285387,0.000269737
1.74635,0.000217561,0.000284126,0.000207115,0.000182767,0.000243632,0.000186497,0.000261445,0.000234809,0.000279172,0.000265735
1.7451,0.0002167,0.000280204,0.000205184,0.000178006,0.000235142,0.000182687,0.000255469,0.000229511,0.000268558,0.000256478
1.74385,0.00021182,0.000269921,0.000199461,0.000169004,0.000223198,0.000178388,0.000249084,0.000219458,0.000249239,0.000236763
1.74259,0.000197876,0.000248989,0.00018513,0.000156779,0.000209112,0.00017227,0.000239238,0.000206477,0.000224477,0.000210278
1.74134,0.00017731,0.000221917,0.000164767,0.000144756,0.000196052,0.000164702,0.000226047,0.000194427,0.000201698,0.000185454
1.74009,0.000157083,0.000197232,0.00014525,0.000136026,0.000186613,0.000157422,0.000212421,0.000186274,0.00018676,0.000168682
1.73884,0.000143158,0.000181025,0.000132245,0.000131593,0.000181416,0.000152133,0.000201761,0.000182633,0.000180853,0.000160985
1.73759,0.000137226,0.000174154,0.000127156,0.000130492,0.000179276,0.0001494,0.000195759,0.000182232,0.000181257,0.000159319
1.73634,0.000137046,0.00017348,0.000127736,0.000130949,0.000178323,0.000148614,0.000193866,0.000183267,0.000184034,0.000159804
1.73508,0.000138879,0.000174748,0.000130514,0.000131517,0.000177195,0.000148683,0.000194254,0.000184557,0.000186362,0.000160138
1.73383,0.000139941,0.000175134,0.000132968,0.000131624,0.000175616,0.000148725,0.000195165,0.000185897,0.000187432,0.00016013
1.73258,0.000139582,0.000174327,0.000134405,0.00013152,0.000174219,0.00014843,0.000195774,0.000187644,0.000188014,0.000160805
1.73133,0.000138941,0.000173831,0.000135543,0.000131831,0.000173885,0.00014804,0.000196205,0.000190037,0.000189448,0.000163144
1.73008,0.000139627,0.000175218,0.000137405,0.000133025,0.000175057,0.000148042,0.000196902,0.000192806,0.00019269,0.000167254
1.72883,0.000142397,0.000178665,0.000140355,0.000135092,0.000177428,0.000148774,0.000197972,0.000195272,0.000197671,0.000172195
1.72757,0.000146628,0.000182781,0.000143816,0.000137566,0.000180111,0.000150195,0.000199015,0.000196773,0.000203198,0.00017649
1.72632,0.000150766,0.000185681,0.000146772,0.000139781,0.000182109,0.000151936,0.00019948,0.000197008,0.000207512,0.000178965
1.72507,0.000153267,0.00018624,0.000148495,0.000141128,0.00018279,0.000153526,0.000199136,0.000196085,0.000209258,0.000179309
1.72382,0.000153343,0.000184576,0.000148879,0.000141253,0.000182129,0.000154558,0.000198232,0.000194367,0.000208267,0.000178003
1.72257,0.000151244,0.000181788,0.000148328,0.000140232,0.000180588,0.000154779,0.000197236,0.00019236,0.000205629,0.000175909
1.72132,0.000148141,0.000179414,0.000147488,0.000138614,0.000178729,0.000154189,0.000196491,0.000190631,0.000203036,0.000173858
1.72006,0.000145584,0.000178771,0.000146937,0.000137195,0.000176914,0.000153101,0.00019612,0.000189692,0.000201823,0.000172362
1.71881,0.000144732,0.000180345,0.000146902,0.000136567,0.000175238,0.00015203,0.000196128,0.000189813,0.000202357,0.000171422
1.71756,0.000145721,0.000183591,0.000147216,0.000136725,0.000173602,0.000151407,0.00019641,0.000190779,0.000203924,0.000170496
1.71631,0.000147485,0.000187162,0.000147406,0.000137044,0.000171793,0.000151311,0.000196664,0.000191791,0.000204984,0.00016873
1.71506,0.000148208,0.000189374,0.000146785,0.000136706,0.000169656,0.000151413,0.000196434,0.000191815,0.000203872,0.000165481
1.71381,0.000146375,0.000188931,0.000144722,0.000135341,0.000167323,0.000151173,0.000195349,0.000190325,0.000199917,0.000160903
1.71255,0.000141868,0.000185754,0.000141194,0.000133357,0.000165283,0.000150207,0.000193395,0.000187802,0.000194209,0.00015613
1.7113,0.000136194,0.000181233,0.000137116,0.000131675,0.00016409,0.000148585,0.000191037,0.000185366,0.000189089,0.000152708
1.71005,0.000131537,0.000177465,0.00013392,0.000131058,0.000163936,0.000146821,0.000189054,0.000183821,0.000186509,0.000151574
1.7088,0.000129388,0.000175943,0.000132586,0.000131569,0.000164429,0.000145534,0.000188094,0.000182989,0.000186518,0.000152344
1.70755,0.000129673,0.000176637,0.000132871,0.00013256,0.000164836,0.000145027,0.000188251,0.000182024,0.00018718,0.000153581
1.7063,0.00013093,0.000178133,0.00013338,0.000133193,0.000164565,0.000145093,0.000189024,0.000180345,0.000186106,0.000153932
1.70504,0.000131385,0.000178773,0.000132531,0.000133038,0.000163473,0.000145187,0.00018968,0.00017823,0.000182356,0.000153154
1.70379,0.00013018,0.00017796,0.000129748,0.000132252,0.000161798,0.000144845,0.000189693,0.000176515,0.000177095,0.000152104
1.70254,0.000127828,0.000176495,0.0001259,0.00013126,0.000159908,0.000144052,0.000188986,0.000175837,0.000172529,0.000151812
1.70129,0.000125623,0.000175713,0.000122642,0.000130364,0.000158143,0.000143263,0.000187899,0.000176226,0.000170236,0.000152596
1.70004,0.000124631,0.000176271,0.000121256,0.000129634,0.000156781,0.000143051,0.00018695,0.000177274,0.000170272,0.000153955
1.69879,0.000125065,0.000177684,0.000121885,0.000129043,0.000156017,0.000143676,0.000186558,0.000178557,0.000171494,0.000155062
1.69753,0.000126427,0.000178891,0.000123626,0.000128619,0.000155965,0.000144944,0.000186905,0.000179865,0.000172535,0.000155361
